Date,Time,NO2,PM10,PM25,C_NO2,C_PM10,C_PM25
12.07.2022,22:00,4.121,6.04,3.137,5.149877,5.8704457,4.1476994
12.07.2022,23:00,5.902,9.103,3.566,4.857699,6.3683023,5.059682
13.07.2022,00:00,3.488,5.075,3.214,3.0477026,5.570073,4.4247513
13.07.2022,01:00,3.174,5.744,3.833,3.2492235,5.335242,4.487077
13.07.2022,02:00,2.808,7.324,3.82,2.7169697,4.943097,3.9805133
13.07.2022,03:00,3.034,7.531,3.547,3.481476,4.763016,3.7491548
13.07.2022,04:00,4.417,7.891,3.448,3.8018904,4.164576,3.4317822
13.07.2022,05:00,,4.854,2.715,4.3342013,4.6242976,3.6078832
13.07.2022,06:00,5.526,5.037,2.688,5.1957703,6.126071,4.0062957
13.07.2022,07:00,4.933,5.915,2.846,5.3449793,6.438548,4.881519
13.07.2022,08:00,13.301,19.581,5.323,4.26389,5.9462814,4.833472
13.07.2022,09:00,7.779,60.424,10.373,3.105929,6.7222676,4.7057233
13.07.2022,10:00,1.694,14.392,4.094,2.5029294,8.105435,4.8079276
13.07.2022,11:00,1.576,14.928,3.599,2.8874526,7.418786,5.093171
13.07.2022,12:00,4.151,32.976,5.268,2.7284408,7.2136054,4.420912
13.07.2022,13:00,0.433,25.041,4.664,2.264671,8.027517,4.753365
13.07.2022,14:00,0.769,28.823,4.935,2.402956,8.945837,5.1075406
13.07.2022,15:00,0.388,23.778,4.365,2.848865,9.039885,5.4579983
13.07.2022,16:00,0.693,31.553,5.183,3.0790029,10.018178,5.42127
13.07.2022,17:00,2.612,31.778,5.672,3.3878617,9.811704,5.290437
13.07.2022,18:00,0.77,13.689,3.363,2.850122,8.924459,5.0821114
13.07.2022,19:00,1.833,7.917,2.867,4.7305803,9.350974,5.0889473
13.07.2022,20:00,2.176,7.081,2.699,5.3293805,9.102781,5.435427
13.07.2022,21:00,5.933,10.516,3.355,5.140902,8.325191,5.751646
13.07.2022,22:00,18.779,19.273,5.022,5.2590466,8.370084,5.489722
13.07.2022,23:00,17.254,14.258,4.833,3.739519,8.369364,5.020413
14.07.2022,00:00,14.729,10.05,4.446,3.6034195,8.710676,5.951326
14.07.2022,01:00,12.196,9.902,4.308,3.3554313,8.460241,5.663258
14.07.2022,02:00,7.618,8.307,4.331,3.4592605,8.420605,6.0294714
14.07.2022,03:00,6.222,12.335,5.445,4.2937245,9.074185,6.0916533
14.07.2022,04:00,3.285,9.66,5.74,5.27611,9.30682,6.161476
14.07.2022,05:00,2.79,10.894,6.436,9.180553,9.649511,6.708434
14.07.2022,06:00,,11.838,7.465,9.123595,9.502793,5.904436
14.07.2022,07:00,5.769,11.966,7.438,8.07311,8.096857,5.565495
14.07.2022,08:00,,,,7.2153444,8.6624155,5.795902
14.07.2022,09:00,10.084,28.216,8.94,5.074813,9.863246,5.6950264
14.07.2022,10:00,9.448,34.977,9.789,3.0960193,10.893416,6.590042
14.07.2022,11:00,6.035,16.023,6.242,2.5129333,11.101454,7.0663157
14.07.2022,12:00,2.018,15.636,6.265,2.4454346,9.7149315,6.494646
14.07.2022,13:00,1.417,14.079,6.088,2.6299388,10.449497,6.137785
14.07.2022,14:00,1.168,19.55,6.076,2.8577106,11.629643,5.689059
14.07.2022,15:00,0.896,16.212,5.033,3.2955284,8.672202,5.3607807
14.07.2022,16:00,0.977,9.737,4.472,3.869638,9.148038,5.4497232
14.07.2022,17:00,1.071,11.977,5.349,4.4755206,9.85578,5.2351866
14.07.2022,18:00,1.178,12.237,5.611,5.968545,10.923156,6.3084807
14.07.2022,19:00,5.075,13.366,5.867,6.637491,11.359785,5.8972416
14.07.2022,20:00,4.74,14.592,6.701,6.9293566,12.842513,6.0770354
14.07.2022,21:00,13.54,36.679,10.45,6.5594463,12.329343,6.321828
14.07.2022,22:00,24.558,19.639,8.897,5.951735,9.786135,5.9746556
14.07.2022,23:00,10.233,21.157,8.324,5.823505,10.168031,6.3869824
15.07.2022,00:00,15.212,16.582,8.91,10.351837,12.872192,7.8108196
15.07.2022,01:00,13.985,16.721,9.041,9.344042,11.310923,7.156285
15.07.2022,02:00,4.95,10.7,6.155,8.838187,10.310038,6.5705
15.07.2022,03:00,2.813,7.465,4.954,7.960466,8.831364,6.963094
15.07.2022,04:00,3.516,6.436,4.684,9.052907,7.5106063,5.9471846
15.07.2022,05:00,3.074,7.087,4.901,11.106749,7.1659255,5.3845496
15.07.2022,06:00,3.433,7.421,4.39,7.974953,7.8785644,4.7266464
15.07.2022,07:00,,9.721,4.464,11.523256,8.697504,5.4224854
15.07.2022,08:00,7.159,42.495,8.684,9.065473,9.013178,5.533519
15.07.2022,09:00,3.465,30.304,7.491,6.9979677,9.170542,5.6602545
15.07.2022,10:00,9.178,110.668,17.168,4.916121,11.247658,6.1248236
15.07.2022,11:00,6.163,49.765,9.018,3.9171937,10.178932,6.62061
15.07.2022,12:00,13.59,140.479,21.278,2.9154243,9.704906,6.0904484
15.07.2022,13:00,2.192,45.604,8.913,3.0294886,9.599498,6.1433196
15.07.2022,14:00,8.053,38.571,8.341,3.278747,9.955905,6.29663
15.07.2022,15:00,3.593,35.78,7.19,3.4420786,9.731361,5.9999094
15.07.2022,16:00,4.008,28.558,5.414,3.6816347,10.462424,6.888495
15.07.2022,17:00,4.071,42.762,7.583,4.5146875,10.547041,7.3107176
15.07.2022,18:00,0.222,26.213,5.433,5.33444,11.611188,7.944756
15.07.2022,19:00,1.622,18.085,4.988,6.443248,12.399141,8.302422
15.07.2022,20:00,1.5,11.13,3.904,5.98811,13.052727,8.172692
15.07.2022,21:00,3.061,12.589,4.446,5.365624,13.021122,7.579163
15.07.2022,22:00,3.413,15.638,5.632,4.9477086,15.172768,8.445454
15.07.2022,23:00,3.945,21.488,8.072,5.1753526,14.642864,7.949382
16.07.2022,00:00,4.036,25.83,10.629,3.3796585,12.6755705,8.045732
16.07.2022,01:00,3.472,24.202,10.755,2.8038762,12.91437,8.4576235
16.07.2022,02:00,3.549,21.519,10.197,4.067811,13.636061,8.727509
16.07.2022,03:00,2.779,15.98,9.302,2.956959,13.402387,8.965798
16.07.2022,04:00,3.417,15.01,8.984,3.1506958,13.883948,9.491487
16.07.2022,05:00,1.796,15.36,8.538,3.244928,13.6387825,9.512938
16.07.2022,06:00,2.089,15.036,8.846,3.601933,13.413171,8.831534
16.07.2022,07:00,3.333,15.292,9.295,3.5754085,12.852752,7.9841332
16.07.2022,08:00,,20.157,10.139,3.149026,11.698603,7.751284
16.07.2022,09:00,2.407,15.764,9.139,2.4496715,14.344039,8.163154
16.07.2022,10:00,16.473,46.715,11.704,2.308465,11.874192,8.098867
16.07.2022,11:00,19.217,55.772,12.861,2.4643595,10.900148,8.740374
16.07.2022,12:00,24.023,130.855,21.624,2.6407526,12.08054,8.683949
16.07.2022,13:00,1.912,21.454,9.651,2.6420817,14.130535,9.756255
16.07.2022,14:00,2.148,19.95,10.428,2.6957417,12.798566,9.394744
16.07.2022,15:00,1.825,17.798,9.968,2.79518,13.407519,9.167093
16.07.2022,16:00,1.864,17.209,9.516,2.716619,13.885632,9.203686
16.07.2022,17:00,2.158,19.74,10.007,3.74935,13.500398,9.806097
16.07.2022,18:00,2.678,17.497,9.282,4.623872,14.639966,9.830543
16.07.2022,19:00,11.966,20.241,9.903,5.0789666,14.504877,10.12564
16.07.2022,20:00,9.933,21.748,10.754,4.2782273,13.978236,9.623052
16.07.2022,21:00,10.272,21.4,10.634,4.50617,13.780095,9.473297
16.07.2022,22:00,14.67,22.856,12.015,6.4274135,12.8638935,9.269229
16.07.2022,23:00,17.561,29.797,14.541,5.6023674,12.410311,9.113393
17.07.2022,00:00,10.461,27.661,12.813,4.6911736,13.769153,8.568933
17.07.2022,01:00,5.106,18.09,10.888,4.26553,11.674274,8.820969
17.07.2022,02:00,4.715,16.608,10.502,3.2575152,11.9141245,8.619281
17.07.2022,03:00,3.7,21.096,11.258,2.57387,10.237272,7.708877
17.07.2022,04:00,2.607,38.157,13.072,2.6334383,9.068031,6.245159
17.07.2022,05:00,1.609,68.891,16.717,2.6577098,10.775267,6.8148155
17.07.2022,06:00,1.821,39.315,11.734,2.5227447,10.294059,6.722786
17.07.2022,07:00,1.783,65.733,15.572,2.3487449,9.184746,5.880244
17.07.2022,08:00,1.179,77.75,16.72,2.3717194,9.013779,5.916014
17.07.2022,09:00,,54.303,12.481,3.3170037,9.42066,6.3153324
17.07.2022,10:00,1.738,64.833,13.956,3.0918202,8.894971,5.8462887
17.07.2022,11:00,1.734,37.272,9.51,1.8676189,9.853848,6.398984
17.07.2022,12:00,1.116,33.759,9.346,1.9366384,10.125973,7.066595
17.07.2022,13:00,0.944,18.682,7.416,1.5431212,10.197254,7.174093
17.07.2022,14:00,1.071,12.626,6.649,1.6880221,10.722778,6.8463345
17.07.2022,15:00,1.062,11.378,6.417,1.9943196,10.240229,7.123866
17.07.2022,16:00,1.001,10.921,6.383,2.3061376,10.294343,6.9772096
17.07.2022,17:00,0.866,10.735,6.494,2.8372893,10.904093,6.379653
17.07.2022,18:00,1.129,12.763,6.816,3.440462,10.648819,6.384655
17.07.2022,19:00,1.04,14.444,6.994,4.2459846,9.28955,6.2245817
17.07.2022,20:00,10.391,16.064,7.723,5.0179358,11.370617,7.284257
